Time;Channel A;Channel B
(ms);(V);(V)

10,13378528;3,32323456;-0,01710138
10,13398528;3,32323456;-0,01710138
10,13418528;3,28001976;-0,01710138
10,13438528;3,32323456;-0,01710138
10,13458528;3,36629534;-0,01710138
10,13478528;3,28001976;-0,01710138
10,13498528;3,28001976;-0,01710138
10,13518528;3,32323456;-0,01710138
10,13538528;3,28001976;-0,01710138
10,13558528;3,28001976;-0,01710138
10,13578527;3,32323456;-0,01710138
10,13598527;3,28001976;-0,01710138
10,13618527;3,32323456;-0,01710138
10,13638527;3,32323456;-0,01710138
10,13658527;3,28001976;-0,01710138
10,13678527;3,32323456;-0,01710138
10,13698527;3,32323456;-0,01710138
10,13718527;3,32323456;-0,01710138
10,13738527;3,28001976;-0,01710138
10,13758527;3,32323456;-0,01710138
10,13778527;3,32323456;-0,01710138
10,13798527;3,32323456;-0,01710138
10,13818527;3,28001976;-0,01710138
10,13838527;3,32323456;-0,01710138
10,13858527;3,28001976;-0,01710138
10,13878527;3,32323456;-0,01710138
10,13898527;3,32323456;-0,01710138
10,13918527;3,36629534;-0,01710138
10,13938527;3,23695874;-0,01710138
10,13958527;3,32323456;-0,01710138
10,13978527;3,32323456;-0,01710138
10,13998527;3,32323456;-0,01710138
10,14018527;3,32323456;-0,01710138
10,14038527;3,36629534;-0,01710138
10,14058527;3,32323456;-0,01710138
10,14078527;3,32323456;-0,01710138
10,14098527;3,32323456;-0,01710138
10,14118527;3,28001976;-0,01710138
10,14138527;3,23695874;-0,01710138
10,14158527;3,28001976;-0,01710138
10,14178527;3,32323456;-0,01710138
10,14198527;3,32323456;-0,01710138
10,14218527;3,32323456;-0,01710138
10,14238527;3,28001976;-0,01710138
10,14258527;3,32323456;-0,01710138
10,14278527;3,32323456;-0,01710138
10,14298527;3,32323456;-0,01710138
10,14318527;3,32323456;-0,01710138
10,14338527;3,36629534;-0,01710138
10,14358527;3,32323456;-0,01710138
10,14378527;3,28001976;-0,01710138
10,14398527;3,32323456;-0,01710138
10,14418527;3,32323456;-0,01710138
10,14438527;3,28001976;-0,00000000
10,14458527;3,32323456;-0,01710138
10,14478527;3,32323456;-0,01710138
10,14498527;3,32323456;-0,01710138
10,14518527;3,28001976;-0,01710138
10,14538527;3,32323456;-0,01710138
10,14558527;3,28001976;-0,01710138
10,14578527;3,32323456;-0,01710138
10,14598527;3,32323456;-0,01710138
10,14618527;3,32323456;-0,01710138
10,14638527;3,32323456;-0,01710138
10,14658527;3,32323456;-0,01710138
10,14678527;3,32323456;-0,03426427
10,14698527;3,32323456;-0,01710138
10,14718527;3,32323456;-0,01710138
10,14738527;3,32323456;-0,01710138
10,14758527;3,28001976;-0,01710138
10,14778527;3,32323456;-0,01710138
10,14798527;3,36629534;-0,01710138
10,14818527;3,28001976;-0,01710138
10,14838527;3,32323456;-0,01710138
10,14858527;3,28001976;-0,01710138
10,14878527;3,32323456;-0,01710138
10,14898527;3,36629534;-0,01710138
10,14918527;3,32323456;-0,01710138
10,14938527;3,32323456;-0,01710138
10,14958527;3,32323456;-0,01710138
10,14978527;3,32323456;-0,01710138
10,14998527;3,28001976;-0,01710138
10,15018527;3,32323456;-0,01710138
10,15038527;3,32323456;-0,01710138
10,15058527;3,32323456;-0,01710138
10,15078527;3,36629534;-0,01710138
10,15098527;3,32323456;-0,01710138
10,15118527;3,32323456;-0,01710138
10,15138527;3,28001976;-0,01710138
10,15158527;3,28001976;-0,01710138
10,15178527;3,28001976;-0,01710138
10,15198527;3,36629534;-0,01710138
10,15218527;3,32323456;-0,01710138
10,15238527;3,28001976;-0,00000000
10,15258527;3,32323456;-0,01710138
10,15278527;3,32323456;-0,01710138
10,15298527;3,28001976;-0,00000000
10,15318527;3,28001976;-0,01710138
10,15338527;3,28001976;-0,01710138
10,15358527;3,28001976;-0,01710138
10,15378527;3,32323456;-0,01710138
